CD Number,Company Name,Country Name,DUNS
657243,Classic Cosmetics Inc,US,555842996
817322,Comercializadora Frutipack SA de CV,MX,812836132
1333766,LLC Interjuice,UA,
1630666,Castle-Pierce Corporation,US,6109102
1047443,Eko Turka Tekstil Tarim Hayvancilik Tasimacilik Sanayi Ve Ticaret A.S.,TR,
1284083,Gill Farms,US,80367839
300464,"American Fruit & Vegetable Co., Inc.",US,799455654
1166582,Honeycube,AU,745144256
1047351,Rosen Eiskrem GmbH,DE,341842810
1420633,FMCG Global Sdn. Bhd.,MY,659304940
1175278,Ultra Trading International LTD,US,188906606
1166608,"Xinghua Jiahang Import And Export Trading Co., Ltd.",CN,412817567
1357261,"Nutraceutical Bio Hemp, Inc.",US,117693748
705611,Maya Sunny Honey Ltd.,AU,742717663
1574248,"Cubiq Foods, S.L.",ES,468843641
820255,"Finca Medina, S.A.",GT,
239574,"Banfi, S.A. SRL",IT,440810676
1076473,"Qingdao Newways International Trade Co.,Ltd",CN,417119813
1150796,Synarome,FR,274373218
3679,"Irvin & Johnson Limited, Cape Town Trawling Division",ZA,557390808
966779,Sam's Club 8294,US,945842235
1624127,Digital Ally Inc,US,
1363654,Monster Biotech Inc.,US,50356019
1632185,"Reser's Fine Foods, Inc.",US,620017434
1277121,Tropicales Del Valle S.A.,CR,815740537
795278,Bodegas Santo Domingo Ltda.,CL,952663373
889354,"Douwa Sangyo Co.,Ltd",JP,739393889
899549,PT. Bintang Jayakota Mandiri,ID,660017163
729858,"Fujian Huian Hecheng Household Products Co., Ltd.",CN,527158985
1620877,Cheung Hing Plastic Industrial (HK) Limited,CN,667660179
1622480,Wuhan Shunyi Biotechnology Co Ltd,CN,545310513
1626332,"Everstar Merchandise (HK) Co., Ltd.",CN,662659192
814246,"Prima Beverage Co., Ltd",TH,671776509
881418,Arbumasa XVI,AR,
167653,Crystal Geyser Roxane Wtr Llc,US,79259108
1270848,Sheehan Apiaries Ltd,NZ,594499787
1132809,"TERRA, TOV",UA,681162472
1222122,Lucky Dog Hot Sauce,US,68181174
1028442,MIESZKO S.A.,PL,849563818
275781,Rodriguez Pascual & Cia. S.L.,ES,461011579
865506,Bananera Nacional S.A.,GT,840146676
1093860,Sp/f Agot,FO,
1244857,Maurten US Corp,US,117031840
1215295,Afkaz Global Investment Ltd,NG,851741299
798922,Kuyumcu Tarim Urunleri Tekstil Sanayi Ve Dis Ticaret Ltd.,TR,365700146
1353605,SARL Limonaderie de Paris,FR,272418647
1105157,"Fujian Fupaiyuan Foodstuff Corp., Ltd.",CN,544989312
1361145,FNF Exports,LK,561796229
752777,Hais Food (M) Sdn Bhd,MY,534410759
1209198,Ben E. Keith,US,797013331
1550761,The Floral Connection LLC,US,136320418
779449,Kroger Food Co. / Tara Foods,US,96622592
796214,Frutera del Pacifico S.A.,GT,816178580
1230766,RCF Echeverri Castro SAS,CO,
578727,Dar Savanna Ltd.,SD,851741015
1530980,"Access Ingredients, Inc.",US,
1113894,Indena USA Inc.,US,190090220
1188823,Cartessa Aesthetics,US,111423461
1175997,Arena Verde S.A.C.,PE,664792647
865063,A.W. Faber-Castell Cosmetics Gmbh,DE,537209553
1221742,Milkadamia,US,104551834
1222127,Bay Area Herbs and Specialists,US,123639838
839434,Fresh2O Growers,US,6325066
202758,"Natalie Chocolates, Ltd.",UK,
1066100,Top Fruits Sdn Bhd,MY,659304985
1627120,"RIZHAO QINGHE FOOD CO., LTD.",CN,418102114
1528348,National Sugar Marketing LLC,US,78462383
1113716,Maple Hill Creamery,US,80454498
1154203,BRM Trading,PK,645815635
1397522,"Dekataga Group, Inc.",US,859049665
1632013,Natural Sprout Company LLC,US,121224701
1154728,Royal Greenland Seafood A/S,GL,305902157
1556494,"Anhui Semnl Biotechnology Co., Ltd",CN,412416937
865252,Bakkafrost Processing P/F,FO,
1111656,"Glenmar Shellfish, Ltd.",IE,989201330
274721,Organic Shrimps Export Ltd.,BD,731756875
812824,SV: Claudina,AR,
873651,Monterey Bay Spice Company,US,175876473
1266906,Trofico S.A.,GR,503176556
1034170,Provefrut S.A.,EC,815992772
1169945,Pascoe Distributing LLC,US,32359540
1198867,Comestibles La Rosa S.A.,CO,884970842
748846,SC Food Industries Sdn. Bhd.,MY,659304936
1630080,"Huangjiang Funai Electric Co., Ltd.",CN,420749657
470597,P.P.H.U. Frutico Export-Import Szczepan Stanik,PL,522139831
890246,An Giang Fruit-vegetables & Foodstuff Joint Stock Company - Binh Khanh Factory,VN,556399291
1144021,Orbilo Nickerie Processing Fish Shrimps & Crabs NV,SR,817115102
1574179,White Heron Pharmaceutica L,MY,596875682
1170294,Safimex Joint Stock Company,VN,673142676
1409104,Tran Quang,VN,
1563172,"WYCO Produce, Inc. (Skinner Produce)",US,80933782
1610101,"Ningbo Royal Union Co., Ltd.",CN,
1100439,Kilmore Seafood Ltd,IE,985573480
1266248,T & T Fruits S.A.,PE,664792718
167776,T.O. Cattle Company,US,138437442
46928,J. Roland Wood Farms,US,123696148
1261049,Louis Dreyfus Commodities Agro industries,BR,898894558
1085274,Nintanga S.A.S.,EC,886880796
622360,Frumerc S.A.,CL,952779428
337104,Boschetti Alimentare S.P.A.,IT,440895241
1387541,Bryser Cafe Exportacao e Importacao Ltda.,BR,899906730
1199056,"Fabrica de Pastas Alimenticias La Aurora, S.A. de C.V.",MX,821469038
1594423,Eurl Best Word Export,DZ,362815758
1154717,Royal Greenland A/S,GL,305934331
1204160,Raya Trade For Import And Export,EG,813080075
1398178,Silva Trading Corporation,US,90261207
846068,Plastipak Packaging,US,52486016
1373449,FII Powerbean,US,62624035
1221350,Three Babes Bakeshop,US,126288061
1584489,"Teammann Co., Ltd.",CN,546770116
1590042,"Dfa Dairy Brands Fluid, LLC",US,964746288
1109608,Forbidden Foods (Australia) Pty Ltd,AU,744505486
116485,"C.J. Vitner Co., Inc / Snak King Corp",US,787390855
1317568,Shanghai Freemen Americas Llc,US,
1328118,PT. Macro Natura Resources,ID,660018570
1080407,Lantmannen Reppe AB,SE,353937469
966187,Olive Olea S.A. Incorporated,GR,503179279
1627165,"Shandong Chengye Food Co., Ltd",CN,554534017
132886,"Charms Company, T R I Sales Co.",US,830855867
976637,Vijay Sweets,IN,855490232
1232182,"Colomer & Suarez, Inc.",US,91084079
720900,S.V. Aresit,AR,
982322,Ocean Beauty Seafoods LLC,US,838651628
1643929,Liefland Boerdery (Pty) Ltd,ZA,638287057
1116299,BKN Supermarket (Pty) Ltd,ZA,638425074
544354,Talley's Group Limited,NZ,594971650
858894,Star Colour Laboratories,UK,215970015
1609756,Privi Organics Limited,IN,725592187
1221334,Triple Delight Blueberries,US,841835387
1231415,Los Compadres Distributors,US,964349948
197644,Egyptian International Company For Food Products (Great Foods),EG,559910105
1589853,Dupont Nutrition And Health,US,78669341
1597890,"Super Beta Glucan, Inc.",US,968793380
1221713,"The Philosopher's Stoneground, Inc",US,79718872
1094302,Ajinomoto Istanbul Gida Ticaret ve Sanayi Ltd. Sti,TR,533131268
963082,Produits Des Iles S.A.,HT,
901580,Quanto Alimentos Industria Comercio Ltda,BR,678409912
1330482,"OOTB, Inc / Out Of The Box Packaging, Inc.",CA,204146646
1227516,Avena Foods Limited,CA,208149241
1104184,"Avanti Frozen Foods, Private Limited",IN,877271153
1420964,Apical Resources America LLC,US,117401973
443849,"Irvin & Johnson Limited, Auckland Cold Stores",ZA,557390750
1205785,Aep Anadolu Etap Penkon Gida Ve Tarim Urunleri Sanayi Ve Ticaret A S Isparta Subesi,TR,533149359
1222088,"Farmer Direct Produce, Inc.",US,128068000
1221301,Branon Family Maple Orchards,US,826393485
1221745,"Mountain Peoples Wine Distributing, Inc.",US,
1389899,Dabur India Limited,IN,854271086
895066,Kogta Import Export Pvt. Ltd.,IN,650471782
542637,Best Chicago Meat Company LLC,US,828650692
1199062,Co-Alliance LLP Bainbridge,US,
744190,Olu Olu Industries (Nigeria) Ltd,NG,851737609
1140440,Guangdong Textiles Import & Export Cotton Manufactured Goods Company Limited,CN,527928175
816757,"Spartanburg Meat Processing Co., Inc.",US,840893460
1221766,Odd Bagel,US,103850457
298698,"Cherry Central / Oceana Foods, Inc.",US,931112635
1114760,Fresh Produce Group Nz Ltd. dba Sea Fresh Trading,NZ,591017293
1221761,Oaktown Spice Shop,US,69673525
1353192,Kate Farms Inc.,US,58736665
1604400,Evernoble Ltd.,CN,686075490
1604791,Pioneer Industries Private Limited,IN,860120335
1372017,"Luhua Biomarine(Shandong) Co.,Ltd",CN,560463508
1221685,"Hidden Star Orchards, Inc",US,56060261
1561030,"B & B Produce, LLC",US,69071842
1212074,Gardam Sarl,MA,367399053
1636665,INDOCHEM LABORATORIES,IN,676378802
1590937,"Fuzhou Fortune Homeware Co., Ltd.",CN,545360901
1169700,"B & D Seafoods, INC",US,98555707
1101556,Cafexport S.A.R.L. Sucursal Colombia,CO,881694682
1001289,"Tigerbrands Snacks, Treats, & Beverages Ltd",ZA,538688248
1221401,Roli Roti Gourmet Rotisserie,US,87648145
1072730,CSC Sugar Llc.,US,116530115
431212,Keeling Schaefer Vineyards Llc.,US,611243440
1108411,"Better Bakeries, Inc.",US,29842851
1189448,Tycor Farms LLC,US,11466613
1157379,SKRM Foods India Private Limited,IN,877573722
945184,Rose Acre Farms Inc. White County Egg Farm,US,626546576
1188038,Registrar Corp,US,117708434
1354657,"VFS, LLC",US,59954411
1626271,Eko Development Limited,CN,547040436
1154716,Royal Greenland A/S,GL,306060894
1090767,Royal Greenland A/S,GL,
897345,D&C Produce Corp,US,78542257
1263933,Pretium Packaging,US,52212611
533284,"ALIMENTOS COOK, S.A.",CR,853094295
1470567,PT. Golden Union Oil,ID,727844537
544365,FV Janas PH506,NZ,594979300
1082592,PT. Graha Insan Sejahtera,ID,726971877
677717,Inversiones Frigorificas PRC S.A.C.,PE,934170919
1211670,London Tea Exchange Kefro (Pvt) Ltd,LK,561796719
1325975,Nestle Turkey,TR,
559934,National Railroad Passenger Corporation (Amtrak),US,117679686
271314,"UCODAL, SARL",ML,851741021
1252203,Traditional Cretan Flavors / P.pagonis-gyparakis Mon Ltd,GR,503186965
1105469,N.P.T Kamila SH.P.K.,XK,499427666
138157,Apotheca Inc. / Apotheca Company,US,116984497
824609,Amerson General Trading PLC,ET,559911296
1428274,"Mcure Health Solutions, Inc",US,53034873
997189,New Moon Organics,US,87244878
731704,Plantaciones Nahualate S.A.,GT,817612512
1293170,"Quintis Sandalwood, Pty. Ltd.",AU,758008742
1094839,Marifeed Pty Ltd.,ZA,538437782
1588727,"APL Logistics India Pvt., Ltd.",IN,676248935
1039646,"Guangdong Huasheng Plastic Co., Ltd.",CN,560246728
666824,Frutysabor S.A.S.,CO,880976459
946593,"Fattoria La Vialla di Gianni, Antonio e Bandino Lo Franco SAS",IT,338575979
1629599,Global Direct Consumer Products Group Limited,CN,668768989
838976,"Congeladora America, S.A. de C.V.",MX,821434446
1390408,EG Frost For Food Industries LLC,EG,851220106
1121992,Tenuta San Martino Srl,IT,439634433
605370,West Coast Frozen Foods Private Limited,IN,863320600
927016,"POA Rice Mills, LTD",TZ,851741432
1132906,Asia Trade and Development Joint Stock Company,VN,
931702,"Ocean Spray Cranberries, INC.",US,152413134
1173357,"Yantai Lan Rui Food Import and Export Co., Ltd.",CN,543013582
560074,National Railroad Passenger Corporation,US,117685589
1221343,Fiorellos Italian Ice Cream,US,165437740
1524544,8810877 Canada Limited,CA,250743346
85900,Nestos - Akdeniz Yas Gida Ve Konservecilik Ltd Sti,TR,533136502
885616,Global Sourcing PR LLC,US,117693686
1236042,Agro E & M Agricultural Supplies,US,79415023
1426423,D6 Inc.,US,79589767
910727,"Lipond International, Inc.",US,149399318
1041750,ALL Holding LLC  - Souderton,US,84843350
865496,"Bananera Nacional, S.A.",GT,840146639
1340051,PT . Morenzo Abadi Perkasa,ID,660013448
1582708,"PAPALOTE FRESH, LLC",US,80851511
921472,Pt. Mahkota Samudera Jaya,ID,726507424
1109761,Matin & Co Corp.,BD,731594326
1150996,"Ken & Pat, LLC",US,117695581
1222072,Coracao Confections,US,927161773
1633586,Ultron Industries,CN,544226999
1353201,IsoNova Technologies,US,13954539
586581,PT. Domas Agrointi Prima,ID,726727642
1531112,Classic Distributing Co,US,126577782
1247306,"Square One Farms, LLC",US,
1352173,Primo Trading Services LLC,US,81249859
997988,Privamnuts Epz (Kenya) Limited,KE,856244049
1580452,"Paragon Child Products Co., Ltd.",CN,421254732
985656,Punjas Manufacturing Pte Limited T/A Punjas Rice,FJ,631185366
1221692,"Indian Bento, Inc",US,29558318
1117829,Elgreco GT Inc,US,80993337
982901,"Ocean Beauty Seafoods, Excursion Inlet",US,964618073
842193,Productos de los Andes S.A.S.,CO,881542187
247552,Constructora Arregui Davila S.A.,EC,
989546,CBL Global Foods Limited,LK,
1036212,Nissui Logistics Corp - Osaka Maishima Logistics Center,JP,692932910
304495,Cham Food Solutions Ltd.,IL,626035801
557011,"Dalian Now Trading Co, Ltd.",CN,704469570
1222107,HelioRoast,US,101861298
1239004,H-C Distributors,US,961793010
1075183,"Agroservicios San Rafael, S.A. (Finca 15)",GT,840146730
1126687,Organic Green for Food Industries LLC,EG,851221888
957325,"Taining Yucheng yew Development Co.,Ltd.",CN,528167735
1541022,"HM-Chocolate, GmbH",AT,300624724
1353189,Be Well Nutrition,US,35896270
1398157,La Tiernecita Inc.,US,117186799
1249971,"Lesieur Cristal, Inc",US,81032980
92435,"Borges of California, Inc. / Carriere Family Farms",US,81102195
1643256,Hoa Tho Textile & Garment Joint Stock Corporation,VN,555276716
986481,Hass Peru S.A.,PE,664802629
892409,"Hunan Xinkesi Biotechnology Co., Ltd.",CN,404627821
969993,"Aspire Pharmaceuticals, Inc.",US,78797046
899056,Tropical Fruit Asia Corp.,PH,722652328
535393,Dr. Xie's Jing Tang Herbal,US,78802549
1019057,Misty Cove Wine Group Limited,NZ,594901409
1149674,Xtremenzymes Inc.,US,65695717
92736,"St. Clair Winery / New Mexico Wineries, Inc.",US,78402210
1630903,"Xiamen C&D Paper & Pulp Co., Ltd.",CN,527226346
1222117,Lady Falcon Coffee Club,US,3514836
1193486,Leon Holdings of Miami LLC,US,80688481
644698,"Hamada Shoyu Co., Ltd",JP,704080902
1102101,The Wasserstrom Company,US,8180274
1088815,"Heartland Coca-Cola Bottling Company, LLC",US,117008897
1252201,E.Thimelis Abee,GR,683967200
993195,Growel Processors Pvt LTD,IN,854127234
966188,Royal Greenland A/S,DK,
1033043,PT. Sumber Karunia Laut,ID,727780624
1180967,"Unis, LLC",US,81331049
1088806,Heartland Coca-Cola Bottling Company LLC,US,117008876
1032902,"The Good Faith Farm, Inc.",US,884000220
1594259,"Grupo MYF Innovations, S.A. de C.V.",MX,951586252
1064241,Beluga Vodka International Limited,CY,565560806
1294329,Walther Farms,US,16358365
1221704,JSM Organics Inc,US,80916621
269699,Latzimas S.A.,GR,633967303
846856,Opus Foods Mexico SA de CV,MX,816511984
936881,"Yemat Co., Ltd. / Shinan 1004 Seaweed Co., Ltd.",KR,688226621
1294335,Inventure Foods,US,809974186
1602866,Moose Toys (Pty) Ltd.,CN,667374540
84335,"Sonora Agropecuaria, S.A. de C.V.",MX,810817643
1293391,"Al Amin Salt Works, Pvt. Ltd.",PK,645813754
1026581,Sebat Gulyagi ve Ucucu Yaglar Kozmetik Insaat Makine Turizm Sanayi ve Ticaret Ltd Sti,TR,365767005
1152299,Royal Greenland A/S,GL,305934977
1202267,Monster Fresh Inc.,US,116768215
715707,"Kingdom Fresh Produce, Inc.",US,876339651
1572788,Solae LLC,US,
1589104,Loftex China Limited,CN,529110309
871879,Mikkeller APS,DK,305353574
1183885,Santa Rosa Berry Farms/ C&E Farms,US,54861904
1640997,"Ningbo Jinchun Electric Appliance Co., Ltd.",CN,529858171
793040,Mariage Freres International S.A.S.,FR,275509482
205552,Wiebold Confiserie,DE,537286945
1582685,A&A Coffee Group SRLS,IT,
1043600,Sibu Trading PLC,ET,851733666
1589240,Global For Success Sdn Bhd,MY,894325430
1618805,"China Packaging Union Guangzhou Co., Ltd.",CN,544733363
1263928,Aiproc LLC,US,29759476
900944,Sam's Club #6612,US,78438130
1335222,PT. Orion Gandatama Perkasa,ID,660018742
1350226,Q-Bev Sp. z o.o.,PL,851585045
798643,SAS La Medocaine d'Embouteillage 1446 TH 33,FR,397582979
1577474,"Shiva Pharmachem, Ltd.",IN,650050144
1347386,Nestle DSD - Manteca DC,US,800112380
84821,Mounir Bissat Factories,LB,557610743
917737,Dizano S.A.,GT,817519956
900736,PT Aneka Tuna Indonesia,ID,660019418
1375816,Royal Greenland A/S,DK,
1234060,Labrezza SA (Plant 2),UY,679125699
735390,FCI Flavors,US,80913613
1221342,"Fiddyment Farms, Inc.",US,99537573
678340,Wah Fong Tea Company Ltd.,CN,668641793
1574733,Sensient Flavors LLC,US,
1574735,Mani Foods SA,GR,
878092,Servipacking  SAC,PE,952985658
1343947,Nestle Ecuador S.A. (Warehouse),EC,
683254,Gelateria Naia / Bar Gelato,US,174084314
245473,Michael Zocchi & Associates,US,88290635
1080130,"Zhangzhou Green Best Food Product Technology Co., Ltd.",CN,416028048
1625010,"Ningbo Syloon Imp & Exp Co., Ltd.",CN,420018390
1284091,Chima Farm,US,11437161
706727,"DeWolf Chemical, Inc.",US,81252151
1577447,Balchem Corporation,US,859022597
1582664,MartinoRossi SpA,IT,339547350
1135503,CM Fish Canning PVT LTD,LK,659373513
1101535,Ticket Chocolate,US,49611089
968123,"IHT Health Products, Inc.",US,859702867
786260,Procesos La Querendona S.A. de C.V.,MX,951586282
1538369,Coffee Capsule Company Pty Ltd,AU,747019868
1016755,"Ginlin Global International Co.,LTD.",TW,658061320
1191549,Sanzone Brokerage Inc.,US,110288867
1029940,Cereavie SAS,FR,263330827
1627171,"SHANDONG FANGXIN FOOD CO., LTD.",CN,419386340
1199688,Agrocorp for Agriculture Investment,EG,850483888
1612211,SAATH International,PK,645815551
1420989,Smile Heart Foods Company Limited - Branch,TH,661750311
557863,"Alimentos Fortuna, SRL",DO,815938830
1013294,"Qingdao Honeycon Bio-Technology Co., Ltd.",CN,544506687
1214735,Gelato New York,US,117714575
1335729,A&Y Nutrition LLC,US,117179836
621800,"Xiangshan Jinan Import & Export Co., Ltd.",CN,420439006
286000,Usina Acucareira Ester S.A.,BR,897508172
951139,"Cash-Wa Distributing Co. of Kearney, Inc",US,79438865
1591768,Biomedical Research Labs LLC.,US,14444132
1592664,China Ningbo Shangge Cosmetic Technology Corp.,CN,529287434
1561090,"Merical, LLC",US,117005141
1264717,J&J Pecan,US,87781263
1398155,L & S Food Sales Corporation,US,39318951
1198439,Purefresh Sales Inc.,US,618856665
850557,"Birmingham Hide &  Tallow Co., Inc",US,31502933
832261,Nazareth Factory LTD,IL,649780673
1120945,Granny's Spices (India) LLP,IN,854193598
288129,Gospodarstwo Pasieczne Lesny Dwor Jacek Pienkos,PL,424067145
980025,Ports Seafood Inc.,US,788127389
21253,Westcoast A.S.,NO,518853742
824362,"Anshan J&N Foods Co., Ltd",CN,548213823
443846,"Irvin & Johnson Limited, Value Added Processing",ZA,557390748
539446,Compania Agropecuaria Las Brisas S.A.,CR,853200777
1198191,Natural Direct,US,61502959
927545,Gelita USA Inc.-Chicago,US,79841959
334705,Doganlar Gida Turizm Insaat Imalat Sanayi Ve Ticaret Limited Sirketi,TR,595957641
243010,"Shantou S.E.Z Dafeng Aquatic Product Enterprise Co., Ltd.",CN,560268814
1336692,"Patidar Exports, Pvt. Ltd.",IN,856845194
559923,National Railroad Passenger Corporation (Amtrak),US,117692255
363142,"Shine Forth Co.,Ltd.",TH,659998595
1620092,Union Square Limited,CN,664881083
235835,Vitamax Food International Sdn Bhd,MY,659311388
1123362,Raj Natural Food Pvt. Ltd.,IN,874191481
1579005,Ranson NV,BE,
1602387,KLM Catering Inflight Services,NL,490382420
28753,Mitsides Public Company Ltd,CY,643379050
1107137,Nigiro Tea Merchants (Pty) LTD,ZA,538761251
1073076,"United Laboratories Manufacturing, LLC",US,117712655
824273,"Olivee Co. for Production and Agricultural Manufacture, SAE",EG,851219854
1079512,Libyan Norwegian Fertiliser Company,LY,850532281
1207490,Legaspi Oil Company Inc.,PH,718816564
745933,"Chalkidiki Flour Mills, S.A.",GR,728517215
1083734,Sucus SA de CV,MX,812811799
708667,Palsgaard Incorporated,US,78364637
1123449,"Jiuquan Jinpu Vegetable Products Co.,Ltd",CN,545516527
939521,Bridgford Foods Corporation,US,197732642
781700,Vita Souss SARL,MA,559920535
1164489,"Higashimaru Shoyu Co.,Ltd.",JP,718562723
1510576,Functional Products Trading Arica S.A.,CL,
865505,Bananera Nacional S.A.,GT,840146677
1652061,"Hebei Guangxiang Pharmaceutical Co., Ltd.",CN,554520060
1662099,"Jiangyin Huachang Food Additive Co., Ltd.",CN,421260526
1542006,"Ajicul Co., Ltd.",JP,
